# _tick,_time,train_seconds,success_rate,step,mean_episode_return,mean_episode_step,total_loss,entropy_loss,pg_loss,baseline_loss,learner_queue_size
1009,1698145729.505911,6406.0,0.4154488517745303,2585600,-0.15285801887512207,7.742578029632568,-20.936084747314453,-2.1304776668548584,-19.296424865722656,0.49081847071647644,32
1010,1698145735.470061,6411.0,0.4489795918367347,2588160,-0.08238320052623749,8.374608993530273,14.992574691772461,-2.4900054931640625,16.87386703491211,0.6087125539779663,32
1011,1698145741.4764535,6416.0,0.437636761487965,2590720,-0.13694746792316437,8.337499618530273,-21.089805603027344,-1.906963586807251,-19.750293731689453,0.5674512982368469,32
1012,1698145747.4717891,6421.0,0.4338235294117647,2593280,-0.11128674447536469,11.848437309265137,20.597383499145508,-2.292698621749878,22.15152931213379,0.738552451133728,32
1013,1698145753.5080345,6431.0,0.4410569105691057,2595840,-0.11482924222946167,9.057031631469727,-14.748786926269531,-2.156907796859741,-13.00295639038086,0.41107726097106934,32
1014,1698145759.4577658,6436.0,0.42592592592592593,2598400,-0.14785799384117126,7.280077934265137,0.6020864248275757,-1.5786525011062622,1.6614640951156616,0.5192747116088867,32
1015,1698145765.5085335,6441.0,0.4367816091954023,2600960,-0.12475860863924026,6.00390625,-25.082653045654297,-1.4223109483718872,-24.66527557373047,1.0049340724945068,32
1016,1698145771.5679286,6446.0,0.42418032786885246,2603520,-0.1440553069114685,8.372265815734863,0.5542078018188477,-1.2821648120880127,1.404259204864502,0.432113379240036,32
1017,1698145777.5858395,6451.0,0.44238683127572015,2606080,-0.1081995740532875,6.491015434265137,-18.66145896911621,-1.4704325199127197,-17.960494995117188,0.7694692015647888,32
1018,1698145783.4908729,6461.0,0.4406779661016949,2608640,-0.10162710398435593,14.033984184265137,8.519537925720215,-1.7420660257339478,9.619402885437012,0.6422013640403748,32
1019,1698145789.4203107,6466.0,0.45727482678983833,2611200,-0.07312238216400146,10.201171875,-17.630640029907227,-1.7745596170425415,-16.5002384185791,0.644157886505127,32
1020,1698145795.4423664,6471.0,0.4170403587443946,2613760,-0.1600717306137085,9.705859184265137,20.953636169433594,-1.944718360900879,22.144580841064453,0.7537726759910583,32
1021,1698145801.4550884,6476.0,0.43115124153498874,2616320,-0.1327877938747406,9.8125,-18.133691787719727,-1.8539273738861084,-16.84079933166504,0.5610359311103821,32
1022,1698145807.4218764,6481.1,0.3770491803278688,2618880,-0.23864546418190002,7.684374809265137,12.140189170837402,-1.7874101400375366,13.238105773925781,0.68949294090271,32
1023,1698145813.3515239,6486.1,0.45021645021645024,2621440,-0.13370344042778015,7.651562690734863,-20.84087562561035,-1.5822265148162842,-19.91191864013672,0.6532687544822693,32
1024,1698145819.3453634,6496.1,0.43991416309012876,2624000,-0.09986264258623123,8.021484375,10.040340423583984,-1.6231769323349,11.02013111114502,0.6433857083320618,32
1025,1698145825.3053572,6501.1,0.4335511982570806,2626560,-0.12308276444673538,9.038671493530273,-15.355066299438477,-1.8071331977844238,-14.115519523620605,0.5675856471061707,32
1026,1698145831.294195,6506.1,0.445859872611465,2629120,-0.07834605872631073,9.4296875,17.360349655151367,-1.918491244316101,18.525379180908203,0.7534610033035278,32
1027,1698145837.2975593,6511.1,0.4226579520697168,2631680,-0.13736164569854736,8.999608993530273,-18.716344833374023,-2.0085887908935547,-17.25760841369629,0.5498530268669128,32
1028,1698145843.3481317,6516.1,0.4088176352705411,2634240,-0.18448695540428162,6.814453125,20.657196044921875,-1.904342532157898,21.715091705322266,0.8464470505714417,32
1029,1698145849.3200142,6526.1,0.4386792452830189,2636800,-0.1395730823278427,8.341796875,-17.021347045898438,-1.9829695224761963,-15.585695266723633,0.5473183393478394,32
1030,1698145855.2738328,6531.1,0.4468937875751503,2639360,-0.0580260343849659,6.986718654632568,16.401077270507812,-1.8108304738998413,17.471763610839844,0.7401441335678101,32
1031,1698145861.2479415,6536.1,0.39539748953974896,2641920,-0.18827614188194275,6.758203029632568,-19.39219856262207,-1.8836753368377686,-18.10714340209961,0.5986188650131226,32
1032,1698145867.488683,6541.1,0.4421906693711968,2644480,-0.12460444122552872,8.611328125,19.255027770996094,-2.0329198837280273,20.484209060668945,0.803737223148346,32
1033,1698145873.5596933,6551.1,0.40836653386454186,2647040,-0.15509559214115143,7.703125,-22.312477111816406,-1.71223783493042,-21.272369384765625,0.6721305847167969,32
1034,1698145879.5219996,6556.1,0.428,2649600,-0.13142596185207367,6.895312309265137,8.055188179016113,-1.6048306226730347,8.976164817810059,0.6838536262512207,32
1035,1698145885.5004313,6561.1,0.4146341463414634,2652160,-0.18404264748096466,7.118750095367432,-22.707426071166992,-1.8004790544509888,-21.503402709960938,0.5964573621749878,32
1036,1698145891.4778383,6566.1,0.41379310344827586,2654720,-0.1690382957458496,7.098046779632568,13.223895072937012,-1.689293622970581,14.1072416305542,0.8059471249580383,32
1037,1698145897.4250565,6571.1,0.4293785310734463,2657280,-0.11774197220802307,6.249218940734863,-17.852642059326172,-1.7963234186172485,-16.682003021240234,0.625684380531311,32
1038,1698145903.317973,6576.1,0.4489051094890511,2659840,-0.09744158387184143,5.628125190734863,23.03809356689453,-1.8615174293518066,24.08954620361328,0.8100648522377014,32
1039,1698145909.3262582,6586.1,0.45546558704453444,2662400,-0.07618620246648788,7.300000190734863,-20.42534637451172,-1.8546452522277832,-19.208560943603516,0.6378596425056458,32
1040,1698145915.3036451,6591.1,0.4300168634064081,2664960,-0.09714331477880478,5.068359375,19.495155334472656,-1.6460225582122803,20.276935577392578,0.8642427921295166,32
1041,1698145921.29021,6596.1,0.45180722891566266,2667520,-0.0875401422381401,6.564062595367432,-16.462852478027344,-1.8807371854782104,-15.092226028442383,0.5101101994514465,32
1042,1698145927.2648008,6601.2,0.4426877470355731,2670080,-0.0955592691898346,6.33203125,17.005281448364258,-2.0138189792633057,18.25590705871582,0.7631936073303223,32
1043,1698145933.2320573,6606.2,0.42980935875216636,2672640,-0.14770536124706268,5.405859470367432,-15.90892505645752,-1.8682392835617065,-14.612905502319336,0.5722196102142334,32
1044,1698145939.1664476,6616.2,0.444234404536862,2675200,-0.1051606610417366,5.530468940734863,13.83641529083252,-1.8419666290283203,14.925490379333496,0.7528918981552124,32
1045,1698145945.186053,6621.2,0.40625,2677760,-0.1529902219772339,5.6953125,-17.77838134765625,-1.8861116170883179,-16.520793914794922,0.6285236477851868,32
1046,1698145951.1467261,6626.2,0.482,2680320,-0.026005985215306282,7.20703125,10.009248733520508,-1.7464510202407837,11.09708309173584,0.6586173176765442,32
1047,1698145957.1162648,6631.2,0.43953934740882916,2682880,-0.07654125243425369,6.763671875,-15.700547218322754,-1.9262293577194214,-14.28647232055664,0.5121549963951111,32
1048,1698145963.008136,6636.2,0.4279749478079332,2685440,-0.1314029097557068,7.401953220367432,8.729582786560059,-1.7051019668579102,9.728177070617676,0.7065075635910034,32
1049,1698145969.2114754,6646.2,0.4339250493096647,2688000,-0.13667257130146027,7.587890625,-21.570894241333008,-1.7674983739852905,-20.4997501373291,0.6963546872138977,32
1050,1698145975.2298152,6651.3,0.43013100436681223,2690560,-0.14179691672325134,7.951171875,10.21265983581543,-1.8861937522888184,11.453168869018555,0.645685613155365,32
1051,1698145981.2792552,6656.3,0.42444444444444446,2693120,-0.14742887020111084,9.017969131469727,-6.642245292663574,-2.1357288360595703,-4.993080139160156,0.48656386137008667,32
1052,1698145987.1922865,6661.3,0.4817813765182186,2695680,-0.03204653412103653,6.765234470367432,18.22696304321289,-2.0846660137176514,19.587478637695312,0.724150538444519,32
1053,1698145993.1302996,6666.3,0.41836734693877553,2698240,-0.15240202844142914,7.973828315734863,-22.993207931518555,-1.7526882886886597,-21.819677352905273,0.5791561007499695,32
1054,1698145999.047533,6676.3,0.44646924829157175,2700800,-0.10408881306648254,11.102343559265137,3.8251848220825195,-1.691141128540039,5.005183219909668,0.5111424922943115,32
1055,1698146005.029946,6681.3,0.43157894736842106,2703360,-0.14761893451213837,7.74609375,-16.6738338470459,-1.8233249187469482,-15.362039566040039,0.511530876159668,32
1056,1698146011.1908796,6686.3,0.4657534246575342,2705920,-0.019915835931897163,9.302343368530273,4.987356185913086,-1.4155839681625366,5.854362964630127,0.5485774874687195,32
1057,1698146017.2960405,6691.3,0.39111111111111113,2708480,-0.2225532978773117,7.143750190734863,-20.536144256591797,-1.9752779006958008,-19.13178062438965,0.5709133148193359,32
1058,1698146023.2385123,6696.3,0.44874715261959,2711040,-0.11608652770519257,10.038671493530273,8.684769630432129,-1.803206205368042,9.875537872314453,0.6124377846717834,32
1059,1698146029.3556223,6706.3,0.40298507462686567,2713600,-0.17803232371807098,20.575780868530273,-6.562414169311523,-2.015336751937866,-4.952431678771973,0.4053543508052826,32
1060,1698146035.3569844,6711.3,0.45408163265306123,2716160,-0.08053058385848999,10.947656631469727,20.76753807067871,-2.248298168182373,22.110013961791992,0.9058235883712769,32
1061,1698146041.2544038,6716.3,0.4617169373549884,2718720,-0.08537817001342773,8.819140434265137,-20.854019165039062,-1.9882392883300781,-19.32401466369629,0.4582342803478241,32
1062,1698146047.1501975,6721.3,0.4266666666666667,2721280,-0.15698130428791046,10.619531631469727,6.530207633972168,-1.9133034944534302,7.87333869934082,0.5701724290847778,32
1063,1698146053.1642241,6726.3,0.4691011235955056,2723840,-0.07620784640312195,18.215234756469727,-9.276651382446289,-2.0988669395446777,-7.655951499938965,0.47816723585128784,32
1064,1698146059.1859858,6736.3,0.44488977955911824,2726400,-0.06279557198286057,6.265625,13.427717208862305,-1.885368824005127,14.536205291748047,0.7768802046775818,32
1065,1698146065.1145315,6741.3,0.41134751773049644,2728960,-0.18039003014564514,8.841015815734863,-20.075380325317383,-1.9425045251846313,-18.703018188476562,0.570142388343811,32
1066,1698146071.0528188,6746.3,0.4498714652956298,2731520,-0.1207660511136055,16.078516006469727,-6.322530269622803,-1.7474455833435059,-4.917675971984863,0.34259119629859924,32
1067,1698146076.9764664,6751.3,0.46304347826086956,2734080,-0.04108693450689316,7.787499904632568,-11.681818962097168,-1.618621826171875,-10.63477611541748,0.5715792179107666,32
1068,1698146082.8262382,6756.3,0.4641975308641975,2736640,-0.07228145748376846,9.874608993530273,8.140899658203125,-1.612133502960205,9.046894073486328,0.7061396837234497,32
1069,1698146088.8226755,6766.4,0.4701670644391408,2739200,-0.016503557562828064,14.3203125,-8.330846786499023,-1.8686268329620361,-6.910887718200684,0.44866815209388733,32
1070,1698146094.8102891,6771.4,0.3875338753387534,2741760,-0.25568559765815735,17.549610137939453,12.248584747314453,-1.9294073581695557,13.420982360839844,0.7570096254348755,32
1071,1698146100.7949185,6776.4,0.47297297297297297,2744320,-0.040797263383865356,12.489062309265137,-2.758199453353882,-2.1431400775909424,-0.9469784498214722,0.3319191038608551,32
1072,1698146106.943556,6781.4,0.4469135802469136,2746880,-0.10641232877969742,9.617578506469727,5.337762832641602,-2.3203513622283936,7.22125244140625,0.43686190247535706,32
1073,1698146112.92108,6786.4,0.4178743961352657,2749440,-0.13052898645401,10.759765625,-24.862930297851562,-2.105931282043457,-23.336095809936523,0.5790968537330627,32
1074,1698146118.9495654,6796.4,0.45045045045045046,2752000,-0.09941663593053818,8.762109756469727,4.892920970916748,-1.865298867225647,6.256007194519043,0.5022125244140625,32
1075,1698146124.884485,6801.4,0.4267990074441687,2754560,-0.15133248269557953,8.662890434265137,-15.841317176818848,-2.115109443664551,-14.274165153503418,0.5479574203491211,32
1076,1698146130.797434,6806.4,0.4742489270386266,2757120,-0.0391051322221756,7.2734375,7.192531108856201,-1.6996102333068848,8.401121139526367,0.49102041125297546,32
1077,1698146136.7906082,6811.4,0.4724770642201835,2759680,-0.041293561458587646,12.275390625,-18.59514617919922,-1.982301115989685,-17.17768669128418,0.564842164516449,32
1078,1698146142.713429,6816.4,0.45260663507109006,2762240,-0.08487675338983536,10.407422065734863,3.144336223602295,-1.8137556314468384,4.531190395355225,0.42690110206604004,32
1079,1698146148.7054522,6821.4,0.42702702702702705,2764800,-0.11738105863332748,10.904296875,-18.0460262298584,-2.0076794624328613,-16.577777862548828,0.5394311547279358,32
1080,1698146154.648087,6831.4,0.456,2767360,-0.06453331559896469,15.191015243530273,9.892814636230469,-2.1388516426086426,11.492963790893555,0.538703203201294,32
1081,1698146160.6276996,6836.4,0.43781094527363185,2769920,-0.12812185287475586,9.270312309265137,-21.577178955078125,-1.953703761100769,-20.281166076660156,0.6576896905899048,32
1082,1698146166.6028914,6841.4,0.44096385542168676,2772480,-0.10410119593143463,10.517578125,12.263177871704102,-2.2245891094207764,13.884940147399902,0.602827250957489,32
1083,1698146172.5612266,6846.4,0.4444444444444444,2775040,-0.11329133808612823,8.699999809265137,-25.115703582763672,-2.113919734954834,-23.55450439453125,0.5527215600013733,32
1084,1698146178.5915678,6851.4,0.45265588914549654,2777600,-0.10768821090459824,13.559765815734863,10.622135162353516,-2.0219759941101074,11.995199203491211,0.648912787437439,32
1085,1698146184.5863426,6861.4,0.4385150812064965,2780160,-0.1085289865732193,11.311718940734863,-19.14993667602539,-1.9534549713134766,-17.902387619018555,0.7059065699577332,32
1086,1698146190.566721,6866.4,0.4192139737991266,2782720,-0.14237116277217865,10.581250190734863,6.842288017272949,-1.8526667356491089,8.154787063598633,0.5401673913002014,32
1087,1698146196.5596235,6871.4,0.44819819819819817,2785280,-0.11183331161737442,9.293749809265137,-22.05191421508789,-1.8762460947036743,-20.85441017150879,0.6787410378456116,32
1088,1698146202.5179925,6876.5,0.4426605504587156,2787840,-0.058266036212444305,12.556249618530273,9.128540992736816,-1.8821089267730713,10.412220001220703,0.5984294414520264,32
1089,1698146208.5260375,6881.5,0.45478036175710596,2790400,-0.08544699847698212,8.702733993530273,-18.764760971069336,-2.0289721488952637,-17.270675659179688,0.534887433052063,32
1090,1698146214.6883779,6891.5,0.43317972350230416,2792960,-0.14289627969264984,12.436718940734863,9.283465385437012,-1.8605326414108276,10.539209365844727,0.6047890782356262,32
1091,1698146220.6529896,6896.5,0.4594594594594595,2795520,-0.06356754153966904,6.513671875,-25.576705932617188,-1.8403100967407227,-24.378501892089844,0.6421041488647461,32
1092,1698146226.5860667,6901.5,0.4410480349344978,2798080,-0.093681201338768,8.2109375,11.97828197479248,-1.8357232809066772,13.190773963928223,0.623231053352356,32
1093,1698146232.555243,6906.5,0.5038759689922481,2800640,0.030997442081570625,15.912109375,-21.98881721496582,-1.987734317779541,-20.581369400024414,0.5802855491638184,32
1094,1698146238.5927577,6911.5,0.5150812064965197,2803200,0.04064735770225525,17.53125,8.187204360961914,-1.7709603309631348,9.367192268371582,0.5909721255302429,32
1095,1698146244.5710456,6921.5,0.46472019464720193,2805760,-0.05167637765407562,8.020312309265137,-18.93528938293457,-1.7655109167099,-17.91693878173828,0.7471590638160706,32
1096,1698146250.5972555,6926.5,0.44226044226044225,2808320,-0.10096312314271927,7.750781059265137,14.7100248336792,-2.1140737533569336,16.186702728271484,0.6373959183692932,32
1097,1698146256.7890744,6931.5,0.46462264150943394,2810880,-0.06467686593532562,9.133203506469727,-25.746183395385742,-1.7887660264968872,-24.721317291259766,0.7639009952545166,32
1098,1698146262.7420938,6936.5,0.4758454106280193,2813440,-0.0643622875213623,12.621484756469727,7.091139793395996,-1.9240740537643433,8.312597274780273,0.7026168704032898,32
1099,1698146268.8430274,6941.5,0.48402948402948404,2816000,-0.07591397315263748,9.604687690734863,-8.574861526489258,-1.9398062229156494,-7.231559753417969,0.596504807472229,32
1100,1698146274.7890012,6951.5,0.44956140350877194,2818560,-0.08505699038505554,7.522265434265137,2.7395143508911133,-1.5765353441238403,3.702549457550049,0.6135003566741943,32
1101,1698146280.738165,6956.5,0.4810924369747899,2821120,-0.03304408863186836,7.084765434265137,-25.48009490966797,-1.528489112854004,-24.961811065673828,1.010205864906311,32
1102,1698146286.7031827,6961.5,0.42437923250564336,2823680,-0.16919410228729248,7.245312690734863,1.553945779800415,-1.617729663848877,2.6299986839294434,0.5416768193244934,32
1103,1698146292.714824,6966.5,0.45979899497487436,2826240,-0.09149494767189026,11.514062881469727,-11.389453887939453,-1.8636152744293213,-10.038223266601562,0.5123842358589172,32
1104,1698146298.6682587,6971.5,0.4568764568764569,2828800,-0.07052911072969437,9.661718368530273,15.63632583618164,-2.0500693321228027,16.924806594848633,0.7615883946418762,32
1105,1698146304.613227,6981.5,0.49056603773584906,2831360,0.011693932116031647,5.926562309265137,-25.80685806274414,-1.546264410018921,-25.057262420654297,0.7966693639755249,32
1106,1698146310.5791094,6986.5,0.44516129032258067,2833920,-0.10957417637109756,6.987109184265137,2.8337340354919434,-1.543077826499939,3.779858112335205,0.5969539284706116,32
1107,1698146316.6021688,6991.5,0.4473684210526316,2836480,-0.08354304730892181,9.417577743530273,-19.69686508178711,-1.572035312652588,-18.796794891357422,0.6719653606414795,32
1108,1698146322.5385923,6996.5,0.45792563600782776,2839040,-0.05862816423177719,7.697265625,14.478439331054688,-1.6255743503570557,15.255322456359863,0.8486916422843933,32
1109,1698146328.713655,7001.5,0.4805491990846682,2841600,-0.05789700523018837,7.469922065734863,-22.386402130126953,-1.6490445137023926,-21.35238265991211,0.6150239109992981,32
1110,1698146334.7678223,7011.6,0.4682926829268293,2844160,-0.06624632328748703,7.735937595367432,15.195600509643555,-1.7631109952926636,16.185819625854492,0.7728911638259888,32
1111,1698146340.7235262,7016.6,0.47113163972286376,2846720,-0.06359582394361496,11.349609375,-17.24593734741211,-1.7503440380096436,-16.077817916870117,0.5822244882583618,32
1112,1698146346.693366,7021.6,0.43735763097949887,2849280,-0.08794303238391876,12.125781059265137,9.300969123840332,-2.098064422607422,10.830961227416992,0.5680719017982483,32
1113,1698146352.6453311,7026.6,0.4988558352402746,2851840,0.014480569399893284,7.484375,-16.119670867919922,-1.8589203357696533,-14.834120750427246,0.5733708143234253,32
1114,1698146358.6092603,7031.6,0.44525547445255476,2854400,-0.08575180172920227,10.673437118530273,10.537412643432617,-1.8081969022750854,11.790626525878906,0.5549826622009277,32
1115,1698146364.7921631,7041.6,0.41904761904761906,2856960,-0.13370947539806366,16.564062118530273,-12.027209281921387,-2.1346466541290283,-10.375814437866211,0.48325115442276,32
1116,1698146370.8699067,7046.6,0.43792325056433407,2859520,-0.11813315749168396,7.987890720367432,15.363653182983398,-2.265430450439453,16.985464096069336,0.6436189413070679,32
1117,1698146376.8589492,7051.6,0.4766355140186916,2862080,-0.03457006439566612,15.565625190734863,-19.07933807373047,-2.0042994022369385,-17.606109619140625,0.5310715436935425,32
1118,1698146382.8029404,7056.6,0.45714285714285713,2864640,-0.06398807466030121,8.08203125,9.506478309631348,-1.86974036693573,10.759054183959961,0.6171644926071167,32
1119,1698146388.817145,7061.6,0.4951219512195122,2867200,-0.012087775394320488,8.831250190734863,-9.36656379699707,-1.9731515645980835,-7.872077941894531,0.4786651134490967,32
1120,1698146394.8164515,7071.6,0.5205128205128206,2869760,0.0435589924454689,11.327733993530273,20.8610897064209,-1.8323211669921875,21.878219604492188,0.8151910305023193,32
1121,1698146400.7599716,7076.6,0.5142857142857142,2872320,0.08927254378795624,7.116796970367432,-14.73977279663086,-1.8674986362457275,-13.42888069152832,0.556606113910675,32
1122,1698146406.7434416,7081.6,0.44881889763779526,2874880,-0.09790155291557312,5.892578125,11.848102569580078,-1.7984542846679688,12.846501350402832,0.8000551462173462,32
1123,1698146412.6838896,7086.6,0.4683257918552036,2877440,-0.0547601617872715,9.652734756469727,-23.708393096923828,-1.782738447189331,-22.54090118408203,0.61524498462677,32
1124,1698146418.6249685,7091.6,0.49557522123893805,2880000,-0.002931393450126052,10.7578125,4.6429219245910645,-1.7920125722885132,5.853554725646973,0.5813800096511841,32
1125,1698146424.7056081,7101.6,0.5064935064935064,2882560,0.020703481510281563,9.289453506469727,-12.62848949432373,-1.760259985923767,-11.464324951171875,0.5960950255393982,32
1126,1698146430.6550307,7106.6,0.48687350835322196,2885120,-0.014157501980662346,13.041015625,5.069199085235596,-1.6396632194519043,6.085936546325684,0.6229255199432373,32
1127,1698146436.644311,7111.6,0.47619047619047616,2887680,-0.04179760068655014,7.110937595367432,-16.29161262512207,-1.7732317447662354,-15.068479537963867,0.5500993728637695,32
1128,1698146442.5827086,7116.6,0.49539170506912444,2890240,0.024426279589533806,8.638280868530273,21.89412498474121,-1.8577959537506104,22.85366439819336,0.8982568383216858,32
1129,1698146448.5336277,7121.6,0.4821852731591449,2892800,-0.044282637536525726,8.141016006469727,-17.821577072143555,-1.902418613433838,-16.551965713500977,0.6328080296516418,32
1130,1698146454.4908247,7131.7,0.45675675675675675,2895360,-0.10889187455177307,10.532031059265137,5.969228267669678,-1.867139458656311,7.265517234802246,0.5708506107330322,32
1131,1698146460.7384183,7136.7,0.47019867549668876,2897920,-0.059437066316604614,6.732812404632568,-20.549840927124023,-1.769515872001648,-19.509544372558594,0.7292187213897705,32
1132,1698146467.216927,7141.7,0.44813278008298757,2900480,-0.07606637477874756,7.411328315734863,6.452160835266113,-1.6890580654144287,7.501945495605469,0.6392738819122314,32
1133,1698146473.5721374,7146.7,0.5058823529411764,2903040,0.021341200917959213,14.462890625,-18.550439834594727,-1.7425808906555176,-17.36985206604004,0.5619926452636719,32
1134,1698146479.9155777,7156.7,0.45222929936305734,2905600,-0.09352227300405502,6.294921875,16.937253952026367,-1.7117981910705566,17.91037368774414,0.7386788725852966,32
1135,1698146486.2473397,7161.7,0.4645161290322581,2908160,-0.0707225576043129,6.5703125,-23.611608505249023,-1.7144781351089478,-22.662466049194336,0.7653353810310364,32
1136,1698146492.6771183,7166.7,0.4391304347826087,2910720,-0.09256085753440857,7.1328125,6.334061622619629,-1.5842756032943726,7.312605857849121,0.6057314872741699,32
1137,1698146498.8862538,7171.7,0.47869674185463656,2913280,-0.061288196593523026,11.80859375,-26.363868713378906,-1.788285255432129,-25.21630859375,0.6407243013381958,32
1138,1698146505.2011707,7181.7,0.4897959183673469,2915840,0.005222244653850794,7.208593845367432,25.812122344970703,-1.7603390216827393,26.651723861694336,0.9207378625869751,32
1139,1698146511.759296,7186.7,0.48853211009174313,2918400,-0.01463300921022892,7.317578315734863,-18.41136932373047,-1.6810059547424316,-17.39143943786621,0.6610759496688843,32
1140,1698146518.025583,7191.7,0.4603174603174603,2920960,-0.10929703712463379,6.674218654632568,8.699034690856934,-1.5147838592529297,9.537126541137695,0.6766923666000366,32
1141,1698146524.3014984,7201.7,0.4805491990846682,2923520,-0.024791739881038666,7.751562595367432,-19.279842376708984,-1.7103137969970703,-18.24846649169922,0.6789379119873047,32
1142,1698146530.6016402,7206.7,0.49765258215962443,2926080,-0.007591524161398411,8.3359375,14.567191123962402,-1.652543306350708,15.510313987731934,0.7094194889068604,32
1143,1698146536.9108458,7211.8,0.5103448275862069,2928640,0.008662098087370396,7.208593845367432,-18.51862144470215,-1.6612666845321655,-17.539104461669922,0.6817489862442017,32
1144,1698146543.0682647,7216.8,0.4669603524229075,2931200,-0.04699556529521942,6.482421875,9.360243797302246,-1.651977777481079,10.378775596618652,0.6334455013275146,32
1145,1698146549.4160185,7226.8,0.4595238095238095,2933760,-0.09361664950847626,9.395312309265137,-16.829450607299805,-1.965476155281067,-15.434081077575684,0.5701063275337219,32
1146,1698146555.7053297,7231.8,0.5167464114832536,2936320,0.06625600904226303,9.790234565734863,5.987380027770996,-1.6293208599090576,6.8974785804748535,0.7192223072052002,32
1147,1698146563.2275968,7236.8,0.44366197183098594,2938880,-0.09920655190944672,7.419921875,-24.632410049438477,-1.7209343910217285,-23.677011489868164,0.765534520149231,32
1148,1698146571.9939413,7246.8,0.5034965034965035,2941440,-0.010890420526266098,6.637109279632568,10.114100456237793,-1.6918846368789673,11.09815788269043,0.7078275084495544,32
1149,1698146581.1482792,7256.8,0.5108958837772397,2944000,0.032087188214063644,7.521484375,-9.33876895904541,-1.722947359085083,-8.21780014038086,0.6019781827926636,32
1150,1698146590.9788263,7266.8,0.5175879396984925,2946560,0.013570375740528107,7.421484470367432,6.017658233642578,-1.6399431228637695,7.0567708015441895,0.6008304953575134,32
1151,1698146599.5572991,7276.8,0.4742729306487696,2949120,0.00203357613645494,7.048437595367432,-18.82245635986328,-1.7008910179138184,-17.83574867248535,0.7141833901405334,32
1152,1698146606.308519,7281.8,0.4672686230248307,2951680,-0.061381466686725616,6.818749904632568,12.801297187805176,-1.779569387435913,13.907889366149902,0.672977089881897,32
1153,1698146614.5832765,7291.8,0.5056947608200456,2954240,0.022387269884347916,7.950781345367432,-6.813866138458252,-1.844443678855896,-5.468244552612305,0.4988219738006592,32
1154,1698146622.2520754,7296.8,0.4677804295942721,2956800,-0.04137706011533737,7.636328220367432,15.14206314086914,-1.9539754390716553,16.389812469482422,0.7062265276908875,32
1155,1698146628.8248663,7301.8,0.5024271844660194,2959360,0.02708982676267624,8.170702934265137,-20.958498001098633,-1.980805516242981,-19.450794219970703,0.47310224175453186,32
1156,1698146635.665919,7311.9,0.4708860759493671,2961920,-0.07247339934110641,7.555078029632568,11.843152046203613,-1.9520872831344604,13.148605346679688,0.6466342210769653,32
1157,1698146641.8659244,7316.9,0.4988344988344988,2964480,0.00910025741904974,6.536718845367432,-18.11318016052246,-1.6579182147979736,-17.205486297607422,0.7502248287200928,32
1158,1698146648.1470497,7321.9,0.4593967517401392,2967040,-0.0980672761797905,7.14453125,6.920017242431641,-1.7687197923660278,8.067012786865234,0.6217242479324341,32
1159,1698146654.401695,7331.9,0.48195876288659795,2969600,-0.010907189920544624,9.337499618530273,-23.34541893005371,-1.685510277748108,-22.33144187927246,0.6715332865715027,32
1160,1698146660.683665,7336.9,0.47216035634743875,2972160,-0.05932960286736488,6.7265625,10.639756202697754,-1.5455601215362549,11.451841354370117,0.7334744930267334,32
1161,1698146666.9658818,7341.9,0.4748858447488584,2974720,-0.04568947106599808,6.567187309265137,-23.9516658782959,-1.4503849744796753,-23.314605712890625,0.8133246302604675,32
1162,1698146673.2065842,7346.9,0.5084745762711864,2977280,0.04411865770816803,7.104687690734863,6.9822540283203125,-1.370052456855774,7.650517463684082,0.7017892599105835,32
1163,1698146679.5304894,7356.9,0.5176211453744494,2979840,0.05036785453557968,8.482812881469727,-13.379403114318848,-1.4254602193832397,-12.56051254272461,0.6065689325332642,32
1164,1698146685.8493917,7361.9,0.4562841530054645,2982400,-0.0926475077867508,11.309374809265137,5.3207621574401855,-1.5086649656295776,6.283742904663086,0.545684278011322,32
1165,1698146692.102982,7366.9,0.4470588235294118,2984960,-0.11309174448251724,7.338671684265137,-27.44554328918457,-1.5285999774932861,-26.78683853149414,0.869895339012146,32
1166,1698146698.2852135,7371.9,0.542654028436019,2987520,0.07969432324171066,8.391016006469727,10.817949295043945,-1.4781053066253662,11.592308044433594,0.7037466764450073,32
1167,1698146704.759445,7381.9,0.4685466377440347,2990080,-0.033982619643211365,6.940234184265137,-16.814647674560547,-1.4581968784332275,-16.16175651550293,0.8053063154220581,32
1168,1698146711.2121415,7386.9,0.4883116883116883,2992640,-0.012412972748279572,10.729687690734863,0.7141586542129517,-1.4850703477859497,1.6196836233139038,0.5795454382896423,32
1169,1698146717.4227676,7391.9,0.5051813471502591,2995200,-0.014077700674533844,8.009765625,-13.890402793884277,-1.6075562238693237,-12.928712844848633,0.6458666324615479,32
1170,1698146723.634019,7396.9,0.5103926096997691,2997760,0.044240206480026245,8.201952934265137,4.069788455963135,-1.4430179595947266,4.909257888793945,0.6035484075546265,32
1171,1698146729.9001117,7406.9,0.5088161209068011,3000320,0.026367787271738052,8.446093559265137,-22.127422332763672,-1.5443806648254395,-21.464752197265625,0.881709635257721,32
1172,1698146736.0952625,7411.9,0.5191011235955056,3002880,0.06946969032287598,8.371484756469727,9.217087745666504,-1.556989073753357,10.076692581176758,0.6973841786384583,32
